"time","Graph 0","Graph 1","Graph 2",
2024-05-18T08:05:13.822Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:13.909Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:13.995Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.082Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.169Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.254Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.341Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.427Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.513Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.601Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.687Z,1.000000,0.000000,0.000000,
2024-05-18T08:05:14.772Z,2.000000,0.000000,1.000000,
2024-05-18T08:05:14.861Z,2.000000,0.000000,1.000000,
2024-05-18T08:05:14.946Z,2.000000,1.710000,1.000000,
2024-05-18T08:05:15.030Z,2.000000,19.470000,1.000000,
2024-05-18T08:05:15.122Z,2.000000,45.680000,1.000000,
2024-05-18T08:05:15.209Z,2.000000,59.210000,1.000000,
2024-05-18T08:05:15.295Z,2.000000,65.210000,1.000000,
2024-05-18T08:05:15.382Z,2.000000,69.620000,1.000000,
2024-05-18T08:05:15.468Z,2.000000,72.830000,1.000000,
2024-05-18T08:05:15.555Z,2.000000,74.990000,1.000000,
2024-05-18T08:05:15.636Z,2.000000,77.620000,1.000000,
2024-05-18T08:05:15.724Z,2.000000,80.100000,1.000000,
2024-05-18T08:05:15.809Z,2.000000,81.060000,0.000000,
2024-05-18T08:05:15.896Z,2.000000,81.380000,0.000000,
2024-05-18T08:05:15.982Z,2.000000,72.880000,0.000000,
2024-05-18T08:05:16.068Z,2.000000,30.700000,0.000000,
2024-05-18T08:05:16.156Z,2.000000,2.390000,0.000000,
2024-05-18T08:05:16.241Z,2.000000,0.020000,0.000000,
2024-05-18T08:05:16.327Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.413Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.500Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.587Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.673Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.759Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.846Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:16.933Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.019Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.104Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.191Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.278Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.363Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.450Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.536Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.623Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.709Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.795Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.881Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:17.968Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.054Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.141Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.227Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.314Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.400Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.487Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.573Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.659Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.745Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.833Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:18.918Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.004Z,2.000000,0.010000,0.000000,
2024-05-18T08:05:19.090Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.178Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.263Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.352Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.442Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.523Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.609Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.696Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.783Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.869Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:19.955Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.041Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.126Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.213Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.300Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.386Z,2.000000,0.010000,0.000000,
2024-05-18T08:05:20.481Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.561Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.647Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.733Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.820Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.904Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:20.990Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.076Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.163Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.249Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.337Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.423Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.509Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.596Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.682Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.768Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.854Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:21.941Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:22.027Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:22.114Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:22.200Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:22.288Z,2.000000,0.000000,0.000000,
2024-05-18T08:05:22.372Z,3.000000,0.000000,1.000000,
2024-05-18T08:05:22.458Z,3.000000,0.000000,1.000000,
2024-05-18T08:05:22.546Z,3.000000,1.690000,1.000000,
2024-05-18T08:05:22.631Z,3.000000,19.450000,1.000000,
2024-05-18T08:05:22.718Z,3.000000,45.750000,1.000000,
2024-05-18T08:05:22.805Z,3.000000,59.240000,1.000000,
2024-05-18T08:05:22.898Z,3.000000,65.330000,1.000000,
2024-05-18T08:05:22.977Z,3.000000,69.830000,1.000000,
2024-05-18T08:05:23.064Z,3.000000,73.070000,1.000000,
2024-05-18T08:05:23.151Z,3.000000,75.270000,1.000000,
2024-05-18T08:05:23.237Z,3.000000,77.990000,1.000000,
2024-05-18T08:05:23.322Z,3.000000,80.390000,1.000000,
2024-05-18T08:05:23.410Z,3.000000,81.290000,0.000000,
2024-05-18T08:05:23.509Z,3.000000,81.610000,0.000000,
2024-05-18T08:05:23.581Z,3.000000,73.070000,0.000000,
2024-05-18T08:05:23.669Z,3.000000,30.740000,0.000000,
2024-05-18T08:05:23.770Z,3.000000,2.380000,0.000000,
2024-05-18T08:05:23.879Z,3.000000,0.020000,0.000000,
2024-05-18T08:05:23.944Z,3.000000,-0.010000,0.000000,
2024-05-18T08:05:24.013Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.100Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.187Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.272Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.360Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.445Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.532Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.618Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.704Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.795Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.875Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:24.963Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.048Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.134Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.220Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.313Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.394Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.482Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.567Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.651Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.739Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.825Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.911Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:25.998Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.084Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.171Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.257Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.344Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.432Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.517Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.606Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.691Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.777Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.864Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:26.950Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.035Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.122Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.209Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.295Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.387Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.475Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.556Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.641Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.727Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.820Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.905Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:27.988Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.073Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.160Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.245Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.336Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.419Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.504Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.595Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.692Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.799Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:28.903Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.018Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.125Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.170Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.197Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.281Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.367Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.454Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.540Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.626Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.713Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.800Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.885Z,3.000000,0.000000,0.000000,
2024-05-18T08:05:29.972Z,4.000000,0.010000,1.000000,
2024-05-18T08:05:30.058Z,4.000000,0.000000,1.000000,
2024-05-18T08:05:30.150Z,4.000000,1.680000,1.000000,
2024-05-18T08:05:30.235Z,4.000000,19.420000,1.000000,
2024-05-18T08:05:30.350Z,4.000000,45.830000,1.000000,
2024-05-18T08:05:30.421Z,4.000000,59.400000,1.000000,
2024-05-18T08:05:30.492Z,4.000000,65.550000,1.000000,
2024-05-18T08:05:30.575Z,4.000000,70.080000,1.000000,
2024-05-18T08:05:30.662Z,4.000000,73.320000,1.000000,
2024-05-18T08:05:30.747Z,4.000000,75.540000,1.000000,
2024-05-18T08:05:30.833Z,4.000000,78.270000,1.000000,
2024-05-18T08:05:30.922Z,4.000000,80.630000,1.000000,
2024-05-18T08:05:31.007Z,4.000000,81.510000,0.000000,
2024-05-18T08:05:31.095Z,4.000000,81.820000,0.000000,
2024-05-18T08:05:31.189Z,4.000000,73.240000,0.000000,
2024-05-18T08:05:31.268Z,4.000000,30.800000,0.000000,
2024-05-18T08:05:31.357Z,4.000000,2.390000,0.000000,
2024-05-18T08:05:31.441Z,4.000000,0.020000,0.000000,
2024-05-18T08:05:31.529Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:31.617Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:31.702Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:31.787Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:31.872Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:31.958Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.045Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.132Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.219Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.305Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.389Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.476Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.562Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.649Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.735Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.822Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.908Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:32.993Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.081Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.168Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.263Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.349Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.428Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.512Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.598Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.685Z,4.000000,0.010000,0.000000,
2024-05-18T08:05:33.780Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.866Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:33.944Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.030Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.117Z,4.000000,0.010000,0.000000,
2024-05-18T08:05:34.205Z,4.000000,0.010000,0.000000,
2024-05-18T08:05:34.289Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.376Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.463Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.548Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.635Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.721Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.808Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.896Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:34.982Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.066Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.152Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.240Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.326Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.412Z,4.000000,0.010000,0.000000,
2024-05-18T08:05:35.508Z,4.000000,0.010000,0.000000,
2024-05-18T08:05:35.588Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.671Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.757Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.844Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:35.930Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:36.015Z,4.000000,0.000000,0.000000,
2024-05-18T08:05:36.115Z,4.000000,0.000000,0.000000,
